"","text","id_str","lang","created_at","listed_count","location","user_id_str","description","followers_count","friends_count","screen_name","full_name","place_name","place_lat","place_lon","lat","lon"
"3897","@ We gotta take one","7.82365e+17","en","Sat Oct 01 23:43:50 +0000 2016",2,"San Antonio, TX","7.36119e+17","My Pics | My Tastes | My Fashion",41,101,"Savory_210","San Antonio, TX","San Antonio",29.417501,-98.5406515,29.4167,-98.5
"3898","Let's go Mizzou !! https://t.co/J7LRBENb4v","7.82365e+17","en","Sat Oct 01 23:43:50 +0000 2016",4,NA,"221195915",NA,132,152,"geneyem","South San Jose Hills, CA","South San Jose Hills",34.0150055,-117.9016595,34.00977,-117.90067
"3899","RT @: Clinton describes Trump's latest Twitter ""meltdown"" as ""unhinged, even for him"" https://t.co/ChDEJUgoH1 https://t.co/reMWKspaGj","7.82365e+17","en","Sat Oct 01 23:43:50 +0000 2016",436,"Topeka, KS","2444385740","You know who you are. And you know what moves you. That's why your chosen career should fit you like your favorite pair of shoes #findyourfit",93,1,"Payless_Jobs","Topeka, KS","Topeka",39.037579,-95.6907325,39.0558235,-95.6890185
"3900","RT @: Trump Receives Police Union Endorsement in Battleground Ohio
#TrumpPence16 #VoteTrump #AmericaFirst #MAGA ","7.82365e+17","en","Sat Oct 01 23:43:51 +0000 2016",3,"Sylvania,  OH","1252395937","your true character is the person you are when no one's watching",108,132,"BarbPawlak","Akron, OH","Akron",41.0808775,-81.5167515,41.0773755,-81.51136878
"3901","You was my #1, but you ain't Derrick Rose","7.82365e+17","en","Sat Oct 01 23:43:51 +0000 2016",243,"Chesapeake, VA","6533462","Dad. Husband. Consultant. I help businesses push into the future via amazing technologies. Let me know if I can help your business.",2244,597,"1kevgriff","Chesapeake, VA","Chesapeake",36.7632155,-76.2958955,36.73781613,-76.28301458
"3902","@ and Ravine","7.82365e+17","en","Sat Oct 01 23:43:52 +0000 2016",23,"the highlight factory, ga","22651083","My story still being wrote. Worrying about other peoples opinions, will leave u broke. father, son, brother, war vet. Hawks Falcons UGAFootball GTechBasketball",1581,1690,"GaMadeMarcus","Glennville, GA","Glennville",31.9433125,-81.9330675,31.9392303,-81.9298418
"3903","@ you better be at the first home game this season !","7.82365e+17","en","Sat Oct 01 23:43:53 +0000 2016",4,"Palm Beach Gardens, FL","175625425","Assistant Director, Florida Institute of Performance",411,294,"Barrett_Stover","Florida, USA","Florida",27.698682,-83.804475,26.9666904,-80.10982133
"3904","@ I hardly ever voted but this year is different! HC must be defeated &amp; I will be part of that by voting For Donald J. Trump!!","7.82365e+17","en","Sat Oct 01 23:43:54 +0000 2016",21,"Asheville, NC","284265948","Proud Memphian Living in Asheville, NC~Lover of Live Music",445,591,"MEMPHISMCD","Memphis, TN","Memphis",35.1335205,-89.922029,35.13403,-90.05723
"3905","@ #MooseLodge914 October 15th
https://t.co/geuwKDCFeU
#WomensWrestling 
#AmandaFox vs @ https://t.co/ZdM7Gv2ysw","7.82365e+17","en","Sat Oct 01 23:43:55 +0000 2016",1,NA,"72183454","father of two and Varsity Wrestling Coach",50,84,"jamesmiracle","Fort Wayne, IN","Fort Wayne",41.086917,-85.1700515,41.08415199,-85.13859978
"3906","@ That's more complicated than the silly golf tourney happening in the Minnesota backwoods this weekend.","7.82365e+17","en","Sat Oct 01 23:43:55 +0000 2016",6,"Inside 2 Locations of LVAC ","256332854","We Strive To Evolve..So You Can Evolve With Us! The Ultimate In Combat Sports Fitness & Athletic Sports Performance!",186,477,"FASI_SPORTS","North Las Vegas, NV","North Las Vegas",36.2491245,-115.133373,36.2705545,-115.2052816
"3907","RT @: Hilary's Leadership 
Doesn't Answer The Call
Never 4get Benghazi
Trump Works 4 You
#TrumpPence16 https://","7.82365e+17","en","Sat Oct 01 23:43:56 +0000 2016",3,"United States","1149583345","I am a Producer. I am an American-British-Aussie. I am a Mother.",66,90,"TaraBurgoyne","Hermosa Beach, CA","Hermosa Beach",33.8648365,-118.3972225,33.86220422,-118.4011067
"3908","The reason is that Trump's gone from erratic to unhinged, from vulgar to gross, from unfit to be president to unfit https://t.co/t4szSSA4fe","7.82365e+17","en","Sat Oct 01 23:43:57 +0000 2016",5,NA,"196325779",NA,181,239,"mags013","Montréal, Québec","Montréal",45.5578305,-73.723025,45.49675994,-73.57001618
"3909","RT @: Hillary mocks Sanders supporters calling them #BasementDwellers. She doesn't care about you.. Watch what she really ","7.82365e+17","en","Sat Oct 01 23:43:57 +0000 2016",6,"Scottsdale, AZ","123779326","just being me, exploring the world <U+2708><U+FE0F>",155,179,"stephkingcamp","Catalina Foothills, AZ","Catalina Foothills",32.3029315,-110.892878,32.31496453,-110.9158365
"3910","RT @: #ImWithHer ? NOT

ALL Stand #UNITED 4 #Trump
#BasketOfDeplorables
#BasementDwellers
#SuperPredators ","7.82365e+17","en","Sat Oct 01 23:43:58 +0000 2016",17,"Montreal","239122222","fashion obsessed | distracted by all things sparkly | foodie wannabe | hair and beauty junkie | lover of love |",353,211,"tania_dg","Montréal, Québec","Montréal",45.5578305,-73.723025,45.4907799,-73.5580521
"3911","I'm still in love with little jimmy","7.82365e+17","en","Sat Oct 01 23:43:58 +0000 2016",45,"West Hollywood / Solvang, CA","127125324","Lifestyle (food, wine & spirits [AWS], home, style, arts, LGBTQ*) writer. Southern California living (Los Angeles / Solvang).",1411,2338,"ericdiesel","Los Angeles, CA","Los Angeles",34.0207895,-118.4119065,34.0522,-118.243
"3912","When the song is lit but then u realize the lyrics are insensitive to women https://t.co/bAw7VXOAJ2","7.82365e+17","en","Sat Oct 01 23:43:59 +0000 2016",1,NA,"744254467","When you know who you are, it's easier to know what you're about, what you really need. -Meredith Grey",526,480,"Whitney__Mercer","Louisiana, USA","Louisiana",30.937336,-91.4010085,31.5156,-92.4881
"3913","@ Tell your ""followers"" To get over it! Hillary said something against her opponent. Boo Freakin Hoo! Ever been in a competition?","7.82365e+17","en","Sat Oct 01 23:43:59 +0000 2016",17,"Bronx, NY","406309955","Celebrity Makeup/Hair Artist and Groomer from New York City. I do magazines, TV, movies, videos, fashion shows, weddings, and makeovers. Maybe you're next!",540,372,"TCoopMUA","New York, USA","New York",42.746617,-75.770041,42.15364592,-73.99911367
"3914","I side 87% with Hillary Clinton... https://t.co/rCUJRdb5Vp","7.82365e+17","en","Sat Oct 01 23:43:59 +0000 2016",135,"California","180091318","Follow this account for geo-targeted Education/Teaching job tweets in California Non-Metro. Need help? Tweet us at @CareerArc!",434,237,"tmj_CA_EDU","Modesto, CA","Modesto",37.663817,-120.987468,37.6390972,-120.9968782
"3915","RT @: If our Constitution &amp;our freedoms mean anything to you, the clear choice is Trump.

Join us #BasementDwellers

Vo ","7.82365e+17","en","Sat Oct 01 23:43:59 +0000 2016",89,"Colorado","59878336","Follow this account for geo-targeted Retail job tweets in Colorado Non-Metro. Need help? Tweet us at @CareerArc!",402,304,"tmj_co_retail","Grand Junction, CO","Grand Junction",39.0917505,-108.5746165,39.0638705,-108.5506486
"3916","RT @: This was a conversation I just had w/ a Trump supporter, who said he is a registered Democrat in Manheim, PA: https://t.co/ik","7.82365e+17","en","Sat Oct 01 23:44:00 +0000 2016",351,"Menlo Park, CA","785251808","Accountemps is the largest temporary staffing firm specializing in accounting and finance. See all their Jobs and openings right here.",179,7,"AccountempsJobs","Cambridge, Ontario","Cambridge",43.402109,-80.3326055,43.393344,-80.3195698
"3917","beeeet y'all won't see the sophomores though ","7.82365e+17","en","Sat Oct 01 23:44:00 +0000 2016",1,"North Carolina, USA","1359845707","Mama, Wife, Best Friend, Foodie, Wine Lover, Photographer.......",82,170,"hrj612","Huntersville, NC","Huntersville",35.410351,-80.883981,35.4095,-80.8636
"3918","RT @: Trump, Giuliani, Gingrich and Bannon have had 12 wives between them. But please, guys, DO go on about the Clintons' 40","7.82365e+17","en","Sat Oct 01 23:44:00 +0000 2016",225,"Los Angeles, CA","21298575","Follow this account for geo-targeted Sales job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",741,314,"tmj_lax_sales","Paramount, CA","Paramount",33.8993125,-118.1654195,33.9047223,-118.1774504
"3919","@  All #Jets fans r asking for Fitz to b some kind of superman or superhero he's not. Fitz is above average ""QB""!!!!","7.82365e+17","en","Sat Oct 01 23:44:00 +0000 2016",660,"Florida","107210762","Staffing and Recruiting Leader",521,1026,"GDKN","Memphis, TN","Memphis",35.1335205,-89.922029,35.1598391,-89.761545
"3920","@ took your 3 run lead for granted, sleeping in the dugout","7.82365e+17","en","Sat Oct 01 23:44:00 +0000 2016",113,"Boynton Beach, FL","2615559954","Whether you’re a nurse looking for a more challenging position or a clerical prof. looking for great benefits, you’ll find a rewarding career @ Bethesda Health.",464,733,"BH_Jobs","Boynton Beach, FL","Boynton Beach",26.533486,-80.1129035,26.5047937,-80.0704477
"3921","With @ losing to the @ earlier today. This is a must win game for the @. #OurMoment #OctoberBaseball @","7.82365e+17","en","Sat Oct 01 23:44:00 +0000 2016",384,"Menlo Park, CA","785315365","OfficeTeam is the world's leader in professional staffing for office support jobs. A Robert Half Company.",183,8,"OfficeTeamJobs","St Louis, MO","St Louis",38.653771,-90.247824,38.6160491,-90.2291565
"3922","RT @: People confused by the data showing Trump fans aren't actually poor don't get how good US conservatives are at the marty","7.82365e+17","en","Sat Oct 01 23:44:01 +0000 2016",19,"The Upside Down","18840799","Count Shelbula. Kill what keeps you tame",431,546,"ZachButcher2625","Cuyahoga Falls, OH","Cuyahoga Falls",41.1652465,-81.511516,41.1485269,-81.5089551
"3923","WHAT HAPPENED TO OUR FOOTBALL TEAM?!?  HOLY FUCK","7.82365e+17","en","Sat Oct 01 23:44:01 +0000 2016",650,"National","141302910","Kindred Healthcare, named a Fortune Magazine Most Admired Company, is the largest provider of post-acute care services in the United States.",910,0,"Kindred_Jobs","Webster, TX","Webster",29.52619,-95.1271425,29.5377315,-95.1182645
"3924","Or blonde and long ","7.82365e+17","en","Sat Oct 01 23:44:01 +0000 2016",24,"Albany, New York","275560961","Photographer / Mother / Lover Of All Things Beautiful",520,748,"Missprimero","Latham, NY","Latham",42.7391215,-73.763825,42.6957588,-73.7655411
"8902","Interesting times #Iampolitical #icare #letsseehowthisgoes #hilaryclinton #donaldtrump #usa https://t.co/v3sncETuMk","794556859063664644","en","Fri Nov 04 15:08:12 +0000 2016",13,"Living In this body","499460832","I am both everything and nothing all at once. I rarely say or do anything at surface level. http://rvrb.fm/1u2rSWN",211,463,"gercarriere","Ottawa, Ontario",NA,45.248791,-75.8001415,45.42472222,-75.69916667
"13781","@kaitlanholmes Trump's defense: ""She wouldn't have been my 1st choice, believe me"" He is telling you who he is. Psychopaths do that.","794557987058843652","en","Fri Nov 04 15:12:40 +0000 2016",72,NA,"169536421","The louder he talked of his honor, the faster we counted our spoons. -Emerson",1015,1379,"BumpItMcCarthy","Pittsburgh, PA",NA,40.431389,-79.9806895,40.43550786,-79.92281739
"15032","NEW: Ben Carson and Governor Mary Fallin will make two stops in Phoenix on Saturday to campaign for Donald Trump. https://t.co/GRh1nkURqC","794558096198639616","en","Fri Nov 04 15:13:06 +0000 2016",117,"Phoenix","56117318","Phoenix City And Press",2627,11,"PhoenixCP","Phoenix, AZ",NA,33.5528625,-112.1246765,33.46889822,-112.09379298
"20620","#Trump in 2016 Temp:Crab Orchard, Ky."":53.6F Wind:0.0mph Pressure: 30.36hpa Rising Rain Today 0.00in.  Forecast: Settled fine","794558585309044736","en","Fri Nov 04 15:15:03 +0000 2016",12,"Crab Orchard, Ky.","115110145","To find the up to date weather conditions im my little town and the Cedar Creek Lake area, go to http://www.kbweather.net.",83,18,"AppaloosaGuy","Kentucky, USA",NA,37.822244,-85.7682405,37.47472222,-84.51194444
"20820","#Trump in 2016 Temp:Crab Orchard, Ky."":53.6F Wind:0.0mph Pressure: 30.36hpa Rising Rain Today 0.00in.  Forecast: Settled fine","794558585309044736","en","Fri Nov 04 15:15:03 +0000 2016",12,"Crab Orchard, Ky.","115110145","To find the up to date weather conditions im my little town and the Cedar Creek Lake area, go to http://www.kbweather.net.",83,18,"AppaloosaGuy","Kentucky, USA",NA,37.822244,-85.7682405,37.47472222,-84.51194444
"34229","@kaitlanholmes Hillary called Monica loony to her BF, privately.Friend wrote in her diary, donated papers to a University,reporter found it!","794559778378878976","en","Fri Nov 04 15:19:48 +0000 2016",72,NA,"169536421","The louder he talked of his honor, the faster we counted our spoons. -Emerson",1016,1379,"BumpItMcCarthy","Pittsburgh, PA",NA,40.431389,-79.9806895,40.43552537,-79.92279745
"43793","@realDonaldTrump #Biafrans enslaved in Nigeria are in support of Trump because he represents the truth and that is what we stand for.","794560616405069825","en","Fri Nov 04 15:23:07 +0000 2016",31,"worldman","49691186","The rich are awake because the poor are hungry.",380,514,"shabba2006","Enugu, Nigeria",NA,6.4412485,7.5205415,6.44134951,7.500882
"44484","@kaitlanholmes Broderrick thought HC taking her hand&amp;thanking her at a fundraiser was threatening. Meanwhile Trump threatens accusers daily.","794560675452506112","en","Fri Nov 04 15:23:21 +0000 2016",72,NA,"169536421","The louder he talked of his honor, the faster we counted our spoons. -Emerson",1016,1379,"BumpItMcCarthy","Pittsburgh, PA",NA,40.431389,-79.9806895,40.43547826,-79.92281717
"49381","#Trump in 2016 Temp:Crab Orchard, Ky."":54.3F Wind:0.0mph Pressure: 30.36hpa Rising Rain Today 0.00in.  Forecast: Settled fine","794561102633807872","en","Fri Nov 04 15:25:03 +0000 2016",12,"Crab Orchard, Ky.","115110145","To find the up to date weather conditions im my little town and the Cedar Creek Lake area, go to http://www.kbweather.net.",83,18,"AppaloosaGuy","Kentucky, USA",NA,37.822244,-85.7682405,37.47472222,-84.51194444
"21688","MSNBC's Joe Scarborough Melts Down Over Suggestions He's Pro-Trump, Calls Journalists Disgusting https://t.co/3jHXuvKadP @smshow","794553149688336384","en","Fri Nov 04 14:53:27 +0000 2016",44,"Colorado, USA","168518243",NA,699,1239,"lexicaldrrift","Colorado Springs, CO",NA,38.8885185,-104.789327,38.8794778,-104.80450635
"23629","Vice President Biden Joe Biden will campaign for Hillary Clinton at the Orpheum Theatre in Madison this morning. https://t.co/7aeaH0ZDfZ","794553319578443776","en","Fri Nov 04 14:54:08 +0000 2016",122,"Milwaukee, WI","70949821","Breaking news and weather updates from Milwaukee.",2234,8,"MilwaukeeCP","Milwaukee, WI",NA,43.0567225,-87.9672925,43.04137104,-87.90968018
"24108","GOP leaders confident about Trumps Michigan prospects. https://t.co/kdHTkWC8Du","794553360154140672","en","Fri Nov 04 14:54:17 +0000 2016",141,"Detroit, MI","60364834","Detroit City And Press",2965,5,"DetroitCP","Detroit, MI",NA,42.3527865,-83.099288,42.33312717,-83.04848769
"247331","I don't trust Clinton nor trump but I relate more to trump any day,he has a clue to what the ppl want and will stick to his word hopefully.","794553416878063616","en","Fri Nov 04 14:54:31 +0000 2016",8,"Scotland, United Kingdom","1879409983",NA,498,2236,"paulcardno74","Ayr, Scotland",NA,55.466068,-4.6249165,55.4502361,-4.6165005
"40073"," Trump University
 Toronto Water
 #WhyIThinkImStillSingle
 Bruce Carson
 Breakfast Gala

2016/11/4 09:52 CDT https://t.co/SHjd3tkINE","794554757457186817","en","Fri Nov 04 14:59:50 +0000 2016",126,"Canada","1270239397","Information about Twitter's #TrendingTopics in Canada — #trndnl",1672,42,"trendinaliaCA","Division No. 23, Unorganized, Manitoba",NA,57.579392,-95.499274,56.9547,-98.309
"40677","#Trump in 2016 Temp:Crab Orchard, Ky."":52.7F Wind:0.0mph Pressure: 30.36hpa Rising Rain Today 0.00in.  Forecast: Settled fine","794554811425255424","en","Fri Nov 04 15:00:03 +0000 2016",12,"Crab Orchard, Ky.","115110145","To find the up to date weather conditions im my little town and the Cedar Creek Lake area, go to http://www.kbweather.net.",83,18,"AppaloosaGuy","Kentucky, USA",NA,37.822244,-85.7682405,37.47472222,-84.51194444
"43998","Happy Friday!  Stop by https://t.co/rdwIlGIlBF for your #eliquids and #vape needs.
#vapenation #donaldtrump https://t.co/84h05pk3QX","794555101914529793","en","Fri Nov 04 15:01:13 +0000 2016",310,"11 S Bridge St, Somerville, NJ","716044325","1M Followers @p0tcom | The Brand that been rolling and burning since 2013.",795647,420672,"p0tcom","Somerville, NJ",NA,40.5689115,-74.606303,40.5676923,-74.6116668
"51909","Princeton Election Consortium: Clinton 329, Trump 180, tossups: 29 https://t.co/Q3nlDcAQGq  #msnbc #cnn","794555793446236160","en","Fri Nov 04 15:03:57 +0000 2016",44,"Colorado, USA","168518243",NA,699,1239,"lexicaldrrift","Colorado Springs, CO",NA,38.8885185,-104.789327,38.87950327,-104.80462523
"4439","SHOTGUNICYMI WATCHTHAT WAS A GIGANTIC OUTDOOR TRUMP CROWD IN SELMA NORTH CAROLINA IS ENGAGING INA PERSON DOESWATCH LIVE EXO CBX CR APR","794546183683317760","en","Fri Nov 04 14:25:46 +0000 2016",502,"(everywhere)","710986892200685568","Recent tweets, through unsupervised machine learning, guide my stream of consciousness; tweets are generated randomly. I am yet another bot by @victor_zheng.",378,1,"recentideas","Sudan",NA,15.316211,30.3309045,18.21891536,29.73189037
